knowledge_accuracy|knowledge_total_count|resource_preference|active_days|resource_form|resource_knowledges|resource_tags|resource_time|post_3d_correct_rate|post_practice_count|is_first_submit_24h|is_complete|is_correct|is_view_analysis|watch_rate|is_pause|is_replay|correct_rate_change
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.88,0.57,0.45,0.55,0.5,0.45,0.56,0.54,0.58,0.46,0.44,0.43,0.46,0.49,0.57,0.46,0.52,0.44,0.57,0.45,0.5,0.58,0.57,0.45,0.57,0.41,0.45,0.57,0.55,0.6,0.47,0.42,0.46,0.59,0.58,0.59,0.56,0.51,0.56,0.42,0.56,0.55,0.43,0.43,0.49,0.4,0.52,0.55,0.49|22,11,16,10,13,17,15,17,14,16,17,17,11,10,17,10,18,10,12,18,14,16,11,15,16,16,13,13,10,17,18,13,10,10,14,12,18,10,12,10,12,14,17,14,12,11,14,14,12|1|1|0|0|0.1600|1|0|0.38
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.85,0.44,0.44,0.55,0.54,0.56,0.53,0.48,0.4,0.45,0.58,0.47,0.48,0.52,0.58,0.5,0.5,0.56,0.53,0.46,0.51,0.52,0.59,0.58,0.47,0.53,0.54,0.41,0.58,0.41,0.59,0.55,0.42,0.44,0.57,0.41,0.54,0.53,0.57,0.45,0.51,0.55,0.47,0.54,0.42,0.49,0.47,0.47,0.52|24,12,10,15,11,10,12,11,16,12,14,11,11,18,17,18,15,15,18,15,18,18,13,18,12,11,16,14,17,13,13,13,12,18,18,18,14,15,13,14,12,10,13,17,13,17,10,13,17|1|1|1|0|0.8300|1|0|0.35
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.85,0.49,0.44,0.46,0.45,0.42,0.58,0.48,0.57,0.52,0.53,0.59,0.47,0.58,0.6,0.43,0.47,0.45,0.51,0.51,0.42,0.46,0.53,0.57,0.5,0.56,0.45,0.5,0.49,0.6,0.44,0.43,0.46,0.48,0.47,0.53,0.57,0.45,0.57,0.56,0.58,0.47,0.51,0.5,0.41,0.46,0.58,0.53,0.52|24,12,14,11,12,18,15,16,13,14,11,13,11,17,18,13,16,14,18,14,12,18,11,12,18,16,11,17,18,11,14,13,18,18,18,14,15,17,13,10,10,18,13,12,15,12,10,17,17|0|0|1|0|0.8800|0|0|0.35
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.85,0.58,0.41,0.45,0.52,0.47,0.54,0.54,0.54,0.48,0.56,0.5,0.49,0.43,0.55,0.6,0.45,0.5,0.6,0.48,0.58,0.48,0.56,0.46,0.5,0.54,0.59,0.51,0.51,0.42,0.5,0.45,0.55,0.53,0.46,0.42,0.54,0.59,0.45,0.49,0.46,0.52,0.59,0.47,0.48,0.42,0.43,0.57,0.54|23,17,16,16,15,16,16,11,15,13,11,16,13,13,16,16,13,13,10,11,11,14,18,11,17,15,10,13,11,16,13,14,18,11,16,15,11,10,12,14,13,11,15,18,12,15,16,18,13|0|0|1|0|0.8200|1|0|0.35
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.89,0.43,0.47,0.48,0.46,0.48,0.45,0.43,0.43,0.46,0.41,0.44,0.48,0.6,0.5,0.41,0.45,0.6,0.54,0.57,0.43,0.43,0.5,0.52,0.52,0.46,0.49,0.41,0.45,0.5,0.5,0.47,0.59,0.57,0.42,0.48,0.41,0.41,0.58,0.45,0.57,0.42,0.46,0.46,0.52,0.53,0.52,0.47,0.41|25,15,17,17,13,15,10,14,17,15,14,16,18,17,14,12,10,11,18,12,10,10,10,16,12,14,17,12,12,18,16,16,17,15,13,18,10,18,15,11,12,15,10,13,15,14,13,16,12|0|0|1|1|0.9200|0|0|0.39
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.86,0.44,0.56,0.55,0.4,0.51,0.45,0.59,0.44,0.5,0.52,0.56,0.45,0.44,0.56,0.46,0.57,0.45,0.48,0.59,0.42,0.54,0.47,0.56,0.49,0.47,0.46,0.42,0.44,0.5,0.46,0.46,0.59,0.43,0.48,0.53,0.44,0.47,0.54,0.49,0.59,0.45,0.41,0.54,0.43,0.46,0.45,0.58,0.6|22,11,10,12,17,18,11,15,14,17,14,16,14,17,10,10,10,16,14,18,17,18,17,15,11,11,13,12,13,18,16,13,16,16,10,13,16,13,16,14,13,11,13,13,16,10,16,17,17|1|1|1|0|0.9600|1|0|0.36
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.88,0.49,0.45,0.47,0.6,0.45,0.49,0.47,0.43,0.59,0.51,0.48,0.51,0.57,0.47,0.41,0.5,0.45,0.48,0.44,0.53,0.46,0.56,0.4,0.53,0.44,0.53,0.43,0.44,0.45,0.51,0.43,0.43,0.58,0.41,0.48,0.41,0.43,0.4,0.46,0.44,0.56,0.4,0.56,0.59,0.55,0.4,0.48,0.51|22,13,16,15,13,10,11,13,14,10,15,15,13,10,15,14,14,12,10,12,14,16,14,13,11,11,11,13,18,12,18,13,16,10,14,11,14,17,16,17,11,16,10,15,11,15,11,12,11|0|0|1|1|0.8300|1|0|0.38
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.87,0.55,0.44,0.45,0.56,0.57,0.56,0.58,0.53,0.55,0.58,0.49,0.54,0.52,0.44,0.5,0.5,0.46,0.48,0.41,0.6,0.58,0.42,0.55,0.48,0.56,0.52,0.42,0.46,0.48,0.5,0.58,0.47,0.45,0.43,0.54,0.44,0.44,0.5,0.43,0.41,0.59,0.45,0.45,0.58,0.55,0.57,0.42,0.48|24,17,16,14,15,14,10,13,11,18,16,11,13,10,10,14,11,14,14,16,18,11,12,10,11,15,16,16,13,13,10,13,17,13,15,14,14,13,10,15,15,13,13,10,17,13,11,15,15|0|0|0|1|0.9800|1|0|0.37
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.89,0.58,0.53,0.57,0.5,0.43,0.5,0.5,0.46,0.46,0.42,0.47,0.58,0.45,0.42,0.59,0.51,0.56,0.45,0.44,0.53,0.43,0.51,0.52,0.52,0.41,0.57,0.58,0.44,0.6,0.6,0.42,0.48,0.45,0.48,0.52,0.49,0.54,0.46,0.59,0.51,0.57,0.5,0.45,0.45,0.46,0.59,0.47,0.5|25,15,14,14,14,12,11,18,16,10,15,18,17,14,13,18,15,12,18,13,11,17,11,16,13,12,13,15,17,13,10,15,15,14,13,14,11,14,15,18,12,14,12,13,11,13,13,12,13|0|0|0|1|0.8200|1|0|0.39
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.81,0.48,0.53,0.51,0.56,0.45,0.56,0.5,0.53,0.56,0.46,0.5,0.44,0.45,0.47,0.53,0.55,0.4,0.5,0.45,0.49,0.4,0.47,0.54,0.5,0.55,0.47,0.52,0.59,0.46,0.5,0.49,0.54,0.45,0.43,0.56,0.58,0.47,0.44,0.53,0.57,0.56,0.43,0.54,0.5,0.51,0.6,0.45,0.45|22,17,11,14,13,10,15,18,10,10,12,13,12,12,12,11,11,10,18,10,14,11,11,15,18,12,16,11,17,15,18,10,17,12,15,18,17,18,12,13,12,17,17,14,10,13,12,14,13|1|1|1|0|0.9500|0|0|0.31
